TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,category
TX002088,AC00449,98.24,4/10/2023 17:58,Debit,Mesa,D000005,193.190.29.63,M031,Online,28,Student,148,1,580.66,11/4/2024 8:08,Dining
TX002089,AC00213,100.48,2/17/2023 16:53,Credit,Milwaukee,D000139,136.172.149.77,M100,Branch,18,Student,104,1,6149.81,11/4/2024 8:12,Healthcare
TX002090,AC00076,45.9,7/4/2023 18:55,Debit,Columbus,D000565,221.169.49.152,M002,Branch,56,Engineer,264,1,5698.25,11/4/2024 8:07,Electronics
TX002091,AC00442,258.21,11/27/2023 17:19,Debit,San Antonio,D000530,68.254.244.208,M014,Online,39,Doctor,225,1,9562.41,11/4/2024 8:10,Utilities
TX002092,AC00228,1079.11,5/5/2023 16:42,Debit,Las Vegas,D000203,209.214.250.164,M042,Online,53,Engineer,211,1,2038.31,11/4/2024 8:07,Electronics
TX002093,AC00081,287.51,5/22/2023 16:57,Debit,El Paso,D000698,189.20.224.220,M016,Online,22,Student,255,1,187.65,11/4/2024 8:08,Retail
TX002094,AC00072,501.3,5/22/2023 18:27,Credit,San Antonio,D000428,197.187.216.106,M020,Online,26,Engineer,146,1,8520.08,11/4/2024 8:08,Healthcare
TX002095,AC00261,26.1,2/17/2023 16:21,Debit,Mesa,D000353,77.92.193.22,M001,ATM,27,Student,32,1,1435.72,11/4/2024 8:07,Grocery
TX002096,AC00082,436.77,9/28/2023 16:14,Debit,Jacksonville,D000281,48.31.196.24,M075,ATM,20,Student,176,1,825.69,11/4/2024 8:09,Travel
TX002097,AC00334,292.38,5/15/2023 16:49,Debit,Baltimore,D000687,3.11.254.2,M001,ATM,68,Doctor,224,1,5803.89,11/4/2024 8:09,Grocery
TX002098,AC00251,1026.46,6/21/2023 16:40,Debit,Philadelphia,D000292,131.41.45.13,M009,Branch,53,Retired,165,1,3134.47,11/4/2024 8:07,Grocery
TX002099,AC00481,25.29,7/27/2023 18:34,Debit,Miami,D000111,41.82.55.163,M005,Online,50,Engineer,125,1,5374.69,11/4/2024 8:06,Entertainment
TX002100,AC00239,123.35,8/11/2023 17:00,Credit,Baltimore,D000170,172.111.76.65,M070,Online,31,Doctor,10,1,6852.16,11/4/2024 8:09,Utilities
TX002101,AC00394,139.52,9/22/2023 18:02,Debit,Portland,D000504,216.79.134.201,M025,Branch,23,Student,31,1,1570.22,11/4/2024 8:08,Grocery
TX002102,AC00374,51.2,3/13/2023 18:45,Debit,Tucson,D000105,21.97.154.92,M066,Online,18,Student,83,1,730.6,11/4/2024 8:06,Electronics
TX002103,AC00054,122.85,11/29/2023 17:38,Credit,Seattle,D000392,210.98.198.143,M069,Online,47,Doctor,127,3,13185.39,11/4/2024 8:07,Entertainment
TX002104,AC00281,161.38,11/9/2023 16:06,Credit,Colorado Springs,D000690,71.93.189.160,M019,Online,24,Student,101,1,3900.34,11/4/2024 8:10,Travel
TX002105,AC00140,2.51,4/17/2023 16:04,Debit,Baltimore,D000539,46.150.175.171,M099,Online,63,Retired,32,1,4891.56,11/4/2024 8:11,Travel
TX002106,AC00058,22.62,5/10/2023 16:35,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,64,Doctor,102,1,7682,11/4/2024 8:11,Travel
TX002107,AC00066,126.83,2/20/2023 16:40,Debit,Austin,D000593,21.122.39.207,M007,Branch,57,Retired,39,1,6100.98,11/4/2024 8:10,Dining
TX002108,AC00190,46.6,8/30/2023 17:54,Debit,Detroit,D000029,147.227.81.224,M060,Online,55,Doctor,68,1,1562.9,11/4/2024 8:06,Healthcare
TX002109,AC00452,243.8,1/3/2023 16:42,Debit,San Francisco,D000550,64.15.0.66,M016,Branch,57,Doctor,48,1,13732.81,11/4/2024 8:10,Retail
TX002110,AC00099,231.51,8/28/2023 17:22,Credit,Oklahoma City,D000380,205.69.66.135,M008,Branch,60,Retired,96,1,5790.7,11/4/2024 8:12,Retail
TX002111,AC00126,175.05,1/2/2023 17:05,Debit,San Francisco,D000299,24.129.74.189,M068,Online,39,Engineer,34,1,1447.35,11/4/2024 8:08,Healthcare
TX002112,AC00021,762.74,5/2/2023 17:24,Debit,Los Angeles,D000196,8.136.178.116,M053,ATM,64,Doctor,244,1,207.1,11/4/2024 8:06,Entertainment
TX002113,AC00353,34.03,5/22/2023 17:09,Debit,Los Angeles,D000133,141.241.241.128,M016,Branch,57,Engineer,38,1,3077.2,11/4/2024 8:09,Retail
TX002114,AC00482,15.95,3/14/2023 17:10,Debit,Raleigh,D000669,190.92.63.219,M048,Branch,25,Student,52,1,1983,11/4/2024 8:11,Retail
TX002115,AC00427,926.53,11/24/2023 17:24,Debit,Milwaukee,D000294,147.125.143.41,M064,ATM,57,Engineer,107,1,3120.1,11/4/2024 8:06,Retail
TX002116,AC00430,101.51,3/23/2023 16:17,Credit,Tucson,D000055,28.149.72.129,M042,Online,46,Engineer,199,1,3052.47,11/4/2024 8:11,Electronics
TX002117,AC00043,309.42,10/18/2023 16:51,Debit,Fresno,D000395,214.32.109.197,M089,Branch,27,Engineer,42,1,8564.46,11/4/2024 8:10,Grocery
TX002118,AC00186,257.6,12/18/2023 16:30,Credit,Fort Worth,D000576,40.244.94.218,M004,Online,59,Retired,293,1,7950.74,11/4/2024 8:09,Healthcare
TX002119,AC00248,746.78,11/27/2023 16:29,Credit,Mesa,D000243,112.66.191.48,M001,Branch,21,Student,64,1,1699.81,11/4/2024 8:07,Grocery
TX002120,AC00069,82.01,12/25/2023 17:27,Credit,Sacramento,D000447,210.98.198.143,M097,Branch,23,Student,156,1,287.46,11/4/2024 8:07,Grocery
TX002121,AC00002,476.99,1/10/2023 16:00,Debit,San Diego,D000594,113.137.153.101,M022,Online,23,Student,187,1,1154.48,11/4/2024 8:10,Utilities
TX002122,AC00090,320.11,8/31/2023 16:26,Debit,El Paso,D000614,85.240.254.83,M025,Branch,23,Student,130,1,4076.48,11/4/2024 8:07,Grocery
TX002123,AC00210,333.39,9/11/2023 16:36,Debit,Philadelphia,D000244,10.144.131.89,M015,ATM,68,Doctor,35,1,10628.59,11/4/2024 8:08,Dining
TX002124,AC00014,10.3,12/7/2023 16:59,Debit,Fresno,D000494,150.231.20.169,M022,ATM,47,Engineer,197,1,7801.32,11/4/2024 8:10,Utilities
TX002125,AC00039,737.46,1/3/2023 16:28,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,53,Doctor,75,4,634.16,11/4/2024 8:07,Entertainment
TX002126,AC00021,416.55,5/5/2023 17:31,Debit,Oklahoma City,D000430,188.205.152.176,M038,Online,33,Engineer,73,1,922.96,11/4/2024 8:07,Utilities
TX002127,AC00242,84.91,10/16/2023 18:38,Debit,Raleigh,D000667,141.201.46.191,M034,Online,18,Student,68,1,1671.86,11/4/2024 8:06,Electronics
TX002128,AC00413,98.95,12/29/2023 17:37,Debit,Mesa,D000432,112.196.12.19,M084,Branch,75,Retired,73,1,5670.82,11/4/2024 8:07,Healthcare
TX002129,AC00082,18.14,2/17/2023 18:46,Credit,Milwaukee,D000579,99.205.173.118,M097,ATM,58,Retired,48,1,6020.85,11/4/2024 8:11,Grocery
TX002130,AC00304,1154.79,8/2/2023 17:52,Debit,Columbus,D000585,97.4.209.133,M006,ATM,51,Doctor,108,1,6180.3,11/4/2024 8:11,Utilities
TX002131,AC00098,215.13,1/5/2023 16:02,Debit,Charlotte,D000606,161.168.126.136,M016,Online,46,Engineer,114,1,3956.69,11/4/2024 8:08,Retail
TX002132,AC00372,218.57,10/16/2023 16:30,Credit,Memphis,D000095,110.64.1.201,M004,Branch,62,Doctor,102,1,13869.86,11/4/2024 8:08,Healthcare
TX002133,AC00274,341.88,6/14/2023 16:34,Debit,Austin,D000321,3.11.254.2,M053,ATM,43,Engineer,89,1,4159.52,11/4/2024 8:11,Entertainment
TX002134,AC00080,691.92,7/10/2023 16:37,Debit,Boston,D000187,163.58.140.206,M010,Online,19,Student,61,1,1084.65,11/4/2024 8:12,Electronics
TX002135,AC00064,50.43,7/10/2023 16:06,Debit,San Jose,D000043,161.195.172.148,M057,Branch,32,Doctor,51,1,9794.26,11/4/2024 8:09,Grocery
TX002136,AC00241,440.43,9/21/2023 17:41,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,78,Retired,23,1,5123.24,11/4/2024 8:07,Dining
TX002137,AC00055,299.03,1/19/2023 17:27,Debit,Columbus,D000383,193.221.15.59,M018,Branch,39,Engineer,52,1,1381.28,11/4/2024 8:10,Electronics
TX002138,AC00215,1.98,12/25/2023 17:41,Debit,Seattle,D000690,45.241.13.208,M074,ATM,66,Doctor,170,1,11619.1,11/4/2024 8:10,Electronics
TX002139,AC00037,173.45,12/25/2023 16:25,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,31,Engineer,161,1,9077.62,11/4/2024 8:07,Electronics
TX002140,AC00325,438.76,2/13/2023 16:48,Debit,San Antonio,D000074,182.84.41.229,M072,Branch,22,Student,73,1,1824.19,11/4/2024 8:11,Retail
TX002141,AC00394,519.62,11/23/2023 17:42,Credit,Washington,D000046,51.250.46.149,M026,Online,71,Retired,40,1,4159.33,11/4/2024 8:06,Electronics
TX002142,AC00164,738.68,3/7/2023 16:36,Debit,Chicago,D000369,197.23.128.119,M096,Online,50,Doctor,124,1,14352.33,11/4/2024 8:11,Retail
TX002143,AC00096,151.14,6/1/2023 16:18,Debit,Memphis,D000142,143.212.47.226,M004,Online,64,Retired,38,1,2156.54,11/4/2024 8:11,Healthcare
TX002144,AC00402,75.77,8/7/2023 17:48,Debit,Charlotte,D000172,218.83.2.94,M090,Branch,51,Engineer,148,1,8361.7,11/4/2024 8:09,Electronics
TX002145,AC00077,444.52,4/4/2023 16:11,Debit,Louisville,D000540,214.67.148.245,M026,Online,27,Engineer,17,1,5424.6,11/4/2024 8:06,Electronics
TX002146,AC00116,5.29,3/8/2023 18:51,Debit,Indianapolis,D000479,23.92.205.75,M062,Online,52,Doctor,276,1,11263.89,11/4/2024 8:09,Utilities
TX002147,AC00145,97.63,5/15/2023 16:05,Credit,Milwaukee,D000236,101.90.40.193,M023,Online,48,Doctor,127,1,12467.31,11/4/2024 8:11,Dining
TX002148,AC00457,256.95,5/4/2023 16:37,Debit,San Diego,D000672,49.172.82.247,M047,Branch,26,Engineer,71,1,2531.24,11/4/2024 8:08,Dining
TX002149,AC00021,734.86,12/8/2023 16:36,Credit,Boston,D000198,134.140.85.231,M075,Branch,48,Engineer,290,1,6242.03,11/4/2024 8:08,Travel
TX002150,AC00110,1250.94,2/28/2023 17:45,Debit,Columbus,D000282,35.67.21.23,M054,ATM,36,Doctor,107,2,11565.97,11/4/2024 8:08,Utilities
TX002151,AC00284,84.28,6/12/2023 17:09,Debit,Memphis,D000413,66.23.166.248,M087,Branch,39,Doctor,142,1,13586.06,11/4/2024 8:07,Dining
TX002152,AC00012,927.45,8/7/2023 18:52,Debit,Austin,D000210,176.96.83.253,M027,ATM,24,Student,95,1,1161.84,11/4/2024 8:07,Travel
TX002153,AC00065,202.49,12/28/2023 16:30,Credit,Virginia Beach,D000171,93.52.44.101,M050,ATM,48,Engineer,69,1,7447.1,11/4/2024 8:08,Electronics
TX002154,AC00439,154.99,8/28/2023 17:07,Debit,Mesa,D000582,82.51.236.134,M025,Branch,25,Student,53,1,1419.31,11/4/2024 8:08,Grocery
TX002155,AC00157,481.53,9/12/2023 17:21,Debit,Atlanta,D000142,221.169.49.152,M087,Branch,58,Retired,277,1,6142.54,11/4/2024 8:11,Dining
TX002156,AC00013,172.92,8/28/2023 16:56,Debit,Miami,D000519,214.67.148.245,M052,Online,20,Student,212,1,416.37,11/4/2024 8:08,Healthcare
TX002157,AC00355,275.59,10/10/2023 16:49,Credit,Philadelphia,D000243,132.127.5.187,M063,Branch,53,Retired,238,1,6313.22,11/4/2024 8:10,Dining
TX002158,AC00155,207.2,1/1/2024 16:12,Debit,Columbus,D000604,214.247.164.80,M028,Online,60,Engineer,133,1,8092.94,11/4/2024 8:06,Healthcare
TX002159,AC00105,136.82,8/25/2023 18:24,Debit,Chicago,D000541,49.31.186.82,M091,Branch,31,Engineer,14,1,6229.13,11/4/2024 8:08,Travel
TX002160,AC00216,624,2/16/2023 17:34,Debit,Houston,D000207,113.137.153.101,M097,Branch,26,Engineer,132,5,4976.18,11/4/2024 8:11,Grocery
TX002161,AC00297,179.38,8/10/2023 18:31,Debit,Chicago,D000499,112.56.160.202,M074,Online,30,Engineer,28,1,8741.51,11/4/2024 8:08,Electronics
TX002162,AC00139,10.15,2/23/2023 16:51,Debit,Austin,D000531,55.139.104.163,M004,ATM,59,Doctor,58,5,7155.04,11/4/2024 8:11,Healthcare
TX002163,AC00205,26.3,12/12/2023 16:57,Debit,Virginia Beach,D000210,42.219.228.159,M029,ATM,32,Doctor,33,1,7473.73,11/4/2024 8:09,Entertainment
TX002164,AC00148,319.5,6/9/2023 16:03,Credit,Virginia Beach,D000513,54.252.249.33,M081,Branch,29,Engineer,69,1,2366.3,11/4/2024 8:10,Grocery
TX002165,AC00064,182.42,3/22/2023 16:59,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,51,Retired,137,1,3051.29,11/4/2024 8:10,Retail
TX002166,AC00344,716.62,4/10/2023 16:04,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,44,Doctor,241,1,6987.4,11/4/2024 8:10,Healthcare
TX002167,AC00448,222.96,3/23/2023 17:26,Credit,Fresno,D000328,203.245.215.62,M073,ATM,65,Doctor,150,1,7370.41,11/4/2024 8:12,Grocery
TX002168,AC00446,79.77,1/23/2023 16:50,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,68,Retired,167,1,5010.31,11/4/2024 8:08,Electronics
TX002169,AC00460,431.08,7/17/2023 18:24,Debit,Albuquerque,D000339,145.179.219.57,M013,Branch,59,Retired,25,1,6760.22,11/4/2024 8:06,Entertainment
TX002170,AC00020,592.24,10/16/2023 16:49,Debit,Tucson,D000201,159.37.30.154,M034,ATM,52,Doctor,140,1,9817.05,11/4/2024 8:07,Electronics
TX002171,AC00202,200.19,7/18/2023 18:11,Credit,San Antonio,D000398,177.172.184.163,M030,Branch,52,Retired,108,1,4389.96,11/4/2024 8:12,Utilities
TX002172,AC00458,297.5,3/27/2023 17:16,Credit,Kansas City,D000320,211.42.9.0,M071,Branch,73,Retired,80,1,6768.14,11/4/2024 8:07,Dining
TX002173,AC00139,345.86,11/20/2023 16:41,Debit,Omaha,D000448,96.162.11.85,M069,ATM,51,Retired,145,1,1504.64,11/4/2024 8:09,Entertainment
TX002174,AC00210,343.88,12/11/2023 16:37,Debit,Nashville,D000608,211.97.88.141,M068,Online,63,Retired,97,1,6486.18,11/4/2024 8:12,Healthcare
TX002175,AC00399,16.52,1/4/2023 17:00,Credit,Boston,D000269,165.35.58.173,M093,Online,25,Student,135,1,835.53,11/4/2024 8:07,Entertainment
TX002176,AC00267,162.1,12/6/2023 17:34,Debit,Milwaukee,D000418,83.80.89.29,M078,Branch,41,Engineer,151,1,8576.65,11/4/2024 8:08,Utilities
TX002177,AC00414,36.12,11/29/2023 17:55,Debit,Houston,D000630,62.152.134.92,M085,Online,22,Student,234,1,1593.03,11/4/2024 8:08,Entertainment
TX002178,AC00272,354.91,12/18/2023 16:33,Debit,Boston,D000174,172.111.76.65,M086,ATM,74,Retired,191,1,3872.55,11/4/2024 8:09,Utilities
TX002179,AC00220,38.41,4/11/2023 16:06,Debit,Denver,D000449,158.135.64.240,M068,ATM,40,Doctor,117,1,9129.68,11/4/2024 8:07,Healthcare
TX002180,AC00276,53.52,3/31/2023 16:18,Debit,San Diego,D000584,163.69.89.200,M066,Branch,49,Engineer,55,1,2227.49,11/4/2024 8:08,Electronics
TX002181,AC00084,498.59,10/23/2023 18:41,Debit,Philadelphia,D000553,143.212.47.226,M060,Online,57,Retired,138,1,2619.46,11/4/2024 8:11,Healthcare
TX002182,AC00189,13.3,6/6/2023 16:36,Debit,San Antonio,D000167,144.228.168.6,M009,ATM,23,Student,63,1,213,11/4/2024 8:09,Grocery
TX002183,AC00209,189.65,9/25/2023 16:32,Debit,Charlotte,D000346,145.76.10.8,M100,ATM,21,Student,60,1,8457.09,11/4/2024 8:11,Healthcare
TX002184,AC00324,255.32,9/13/2023 16:14,Debit,Baltimore,D000652,47.167.178.158,M018,ATM,80,Retired,27,1,6290.62,11/4/2024 8:07,Electronics
TX002185,AC00159,230.51,2/17/2023 18:01,Credit,Memphis,D000599,42.219.228.159,M062,Branch,51,Engineer,56,1,9522.37,11/4/2024 8:10,Utilities
TX002186,AC00497,237.74,6/12/2023 18:51,Debit,Tucson,D000171,93.115.61.201,M022,ATM,61,Doctor,152,1,11795.12,11/4/2024 8:10,Utilities
TX002187,AC00257,512.76,4/11/2023 16:37,Debit,Fresno,D000678,210.228.226.64,M080,ATM,52,Doctor,26,1,5121.36,11/4/2024 8:07,Retail
TX002188,AC00353,151.37,4/3/2023 16:55,Debit,Baltimore,D000017,104.155.121.252,M044,ATM,54,Engineer,53,1,8356.08,11/4/2024 8:08,Healthcare
TX002189,AC00115,85.01,1/23/2023 18:35,Credit,Portland,D000185,218.54.207.160,M014,ATM,25,Student,157,1,1299.4,11/4/2024 8:08,Utilities
TX002190,AC00478,444.47,1/16/2023 16:15,Debit,San Jose,D000031,40.45.69.120,M005,Online,57,Retired,61,1,6062.94,11/4/2024 8:10,Entertainment
TX002191,AC00497,184.19,4/24/2023 16:28,Debit,Indianapolis,D000396,80.75.92.66,M035,ATM,67,Retired,58,1,7588.67,11/4/2024 8:10,Travel
TX002192,AC00131,879.25,11/7/2023 17:44,Credit,Memphis,D000073,190.164.160.79,M086,Online,24,Student,137,1,125.85,11/4/2024 8:08,Utilities
TX002193,AC00059,55.98,9/25/2023 16:41,Credit,Kansas City,D000551,70.130.169.235,M013,Branch,24,Student,87,1,7047.04,11/4/2024 8:12,Entertainment
TX002194,AC00101,54.91,2/13/2023 16:08,Credit,Columbus,D000091,147.125.143.41,M010,ATM,41,Engineer,275,1,7927.27,11/4/2024 8:07,Electronics
TX002195,AC00418,1047.69,10/16/2023 16:32,Debit,Austin,D000008,51.196.87.214,M037,Online,20,Student,139,1,1889.78,11/4/2024 8:10,Entertainment
TX002196,AC00384,393.74,12/4/2023 18:11,Debit,Charlotte,D000407,62.27.235.199,M099,Online,26,Student,90,1,1769.06,11/4/2024 8:06,Travel
TX002197,AC00496,58.94,1/16/2023 16:16,Debit,Miami,D000686,56.116.189.0,M046,Online,30,Engineer,26,1,4575.98,11/4/2024 8:08,Utilities
TX002198,AC00145,515.57,1/2/2023 17:26,Debit,Columbus,D000196,147.227.81.224,M027,ATM,27,Engineer,56,1,9269.67,11/4/2024 8:06,Travel
TX002199,AC00131,332.15,10/16/2023 17:12,Debit,Dallas,D000421,37.213.85.222,M030,ATM,59,Doctor,105,1,9749.46,11/4/2024 8:07,Utilities
TX002200,AC00224,177.94,9/26/2023 16:08,Debit,Milwaukee,D000698,27.93.195.98,M088,Online,19,Student,173,1,123.24,11/4/2024 8:11,Retail
TX002201,AC00219,68.68,9/18/2023 16:15,Debit,Sacramento,D000362,195.226.203.234,M094,Online,49,Engineer,141,1,4718.51,11/4/2024 8:06,Utilities
TX002202,AC00385,1431.54,12/11/2023 16:23,Debit,Portland,D000490,68.254.244.208,M075,Online,20,Student,84,1,1171.98,11/4/2024 8:08,Travel
TX002203,AC00133,240.03,2/27/2023 17:25,Debit,Atlanta,D000575,211.45.75.44,M079,Online,33,Engineer,31,1,7807.73,11/4/2024 8:09,Dining
TX002204,AC00056,168.34,6/27/2023 18:14,Debit,Phoenix,D000638,81.222.37.186,M068,ATM,64,Retired,240,1,7483.01,11/4/2024 8:11,Healthcare
TX002205,AC00358,474.77,10/6/2023 18:26,Debit,Boston,D000164,65.124.242.67,M038,Online,46,Engineer,284,1,8494.53,11/4/2024 8:06,Utilities
TX002206,AC00419,451.7,3/1/2023 16:56,Debit,Chicago,D000250,191.91.45.159,M017,Online,29,Engineer,103,1,8994.67,11/4/2024 8:10,Grocery
TX002207,AC00464,243.85,12/20/2023 16:41,Debit,Omaha,D000300,197.162.55.147,M082,Branch,39,Engineer,43,1,4576.78,11/4/2024 8:08,Electronics
TX002208,AC00430,5.76,8/28/2023 17:13,Debit,Houston,D000277,145.246.171.225,M070,Branch,38,Engineer,164,1,5859.79,11/4/2024 8:09,Utilities
TX002209,AC00071,435.08,7/24/2023 16:01,Debit,San Francisco,D000513,109.211.212.135,M038,Online,55,Engineer,78,1,2103.41,11/4/2024 8:11,Utilities
TX002210,AC00404,127.78,4/25/2023 16:41,Debit,Miami,D000586,112.196.12.19,M050,ATM,20,Student,170,1,1046.66,11/4/2024 8:10,Electronics
TX002211,AC00349,23.14,11/15/2023 17:23,Credit,Mesa,D000555,122.30.82.244,M064,Online,47,Doctor,93,1,10536.54,11/4/2024 8:09,Retail
TX002212,AC00235,545.87,1/2/2023 16:31,Debit,Miami,D000676,162.207.77.170,M026,Branch,27,Engineer,41,1,4860.01,11/4/2024 8:09,Electronics
TX002213,AC00228,21.21,12/4/2023 16:20,Debit,Nashville,D000338,105.87.212.115,M063,Online,55,Engineer,37,1,9575.42,11/4/2024 8:07,Dining
TX002214,AC00024,423.53,8/10/2023 17:08,Credit,Kansas City,D000239,32.71.250.58,M025,Branch,50,Doctor,81,1,5453.4,11/4/2024 8:07,Grocery
TX002215,AC00330,142.1,6/8/2023 17:08,Credit,San Francisco,D000244,158.129.49.240,M056,Online,18,Student,109,1,1545.64,11/4/2024 8:11,Retail
TX002216,AC00290,1413.24,11/6/2023 18:59,Debit,New York,D000356,166.41.54.117,M016,ATM,58,Engineer,199,1,7272.01,11/4/2024 8:11,Retail
TX002217,AC00042,114.15,2/21/2023 16:47,Debit,Atlanta,D000395,49.29.37.185,M001,ATM,19,Student,52,1,1612.4,11/4/2024 8:08,Grocery
TX002218,AC00203,275.98,12/15/2023 16:04,Credit,Washington,D000652,89.18.54.235,M053,Online,72,Retired,67,1,6151.05,11/4/2024 8:07,Entertainment
TX002219,AC00248,590.68,9/25/2023 16:56,Debit,Washington,D000249,179.43.245.131,M037,Branch,27,Student,23,1,852.2,11/4/2024 8:09,Entertainment
TX002220,AC00140,152.42,10/23/2023 16:45,Debit,San Jose,D000164,38.166.40.246,M057,ATM,42,Doctor,176,1,9141.79,11/4/2024 8:12,Grocery
TX002221,AC00095,395.77,2/27/2023 16:24,Credit,El Paso,D000281,113.201.172.36,M095,Branch,43,Doctor,118,1,6425.99,11/4/2024 8:08,Dining
TX002222,AC00225,615.16,2/6/2023 16:40,Debit,Boston,D000092,62.27.235.199,M080,Online,26,Student,140,1,214.61,11/4/2024 8:06,Retail
TX002223,AC00445,207.82,2/28/2023 16:34,Credit,Las Vegas,D000181,32.71.250.58,M078,Online,19,Student,30,1,229.02,11/4/2024 8:07,Utilities
TX002224,AC00385,220.52,6/7/2023 16:07,Debit,Seattle,D000512,47.82.77.181,M054,ATM,57,Retired,152,1,1793.09,11/4/2024 8:07,Utilities
TX002225,AC00143,281.47,8/18/2023 17:02,Debit,Philadelphia,D000469,100.198.165.4,M029,ATM,34,Engineer,142,1,4437.48,11/4/2024 8:11,Entertainment
TX002226,AC00448,57.91,11/28/2023 16:45,Credit,Sacramento,D000391,73.156.208.26,M079,Branch,58,Engineer,97,1,3641.06,11/4/2024 8:07,Dining
TX002227,AC00273,30.48,12/4/2023 16:27,Credit,Seattle,D000481,49.20.211.229,M073,Branch,32,Doctor,78,1,11481.85,11/4/2024 8:07,Grocery
TX002228,AC00291,1152.58,9/13/2023 17:58,Debit,Austin,D000159,197.162.55.147,M020,Branch,65,Retired,180,1,7567.17,11/4/2024 8:11,Healthcare
TX002229,AC00337,453.09,6/5/2023 16:24,Debit,San Jose,D000149,81.222.37.186,M088,Branch,48,Doctor,97,1,6708.65,11/4/2024 8:08,Retail
TX002230,AC00332,424.47,2/27/2023 16:05,Debit,Oklahoma City,D000419,151.247.130.190,M050,Online,22,Student,116,1,5491.55,11/4/2024 8:08,Electronics
TX002231,AC00040,228.4,1/5/2023 16:22,Debit,Omaha,D000315,149.46.124.220,M060,ATM,67,Doctor,116,1,9598.43,11/4/2024 8:09,Healthcare
TX002232,AC00089,67.17,7/3/2023 18:03,Debit,Seattle,D000564,101.223.82.253,M034,Online,63,Doctor,48,1,14410.44,11/4/2024 8:08,Electronics
TX002233,AC00231,284.89,12/18/2023 17:53,Debit,Atlanta,D000039,43.98.242.106,M042,Online,53,Doctor,115,1,9738.6,11/4/2024 8:06,Electronics
TX002234,AC00277,118.69,2/13/2023 18:36,Debit,Omaha,D000217,152.140.239.181,M029,Online,33,Doctor,296,1,749.34,11/4/2024 8:10,Entertainment
TX002235,AC00465,221.33,10/18/2023 18:17,Debit,Louisville,D000383,77.7.223.184,M015,ATM,27,Student,276,1,1185.43,11/4/2024 8:09,Dining
TX002236,AC00205,252.31,3/29/2023 16:10,Credit,Seattle,D000419,47.167.178.158,M037,ATM,26,Student,172,1,1584.6,11/4/2024 8:12,Entertainment
TX002237,AC00036,58.85,5/15/2023 17:15,Credit,Milwaukee,D000517,221.169.49.152,M041,Online,71,Retired,115,1,1789.8,11/4/2024 8:06,Grocery
TX002238,AC00227,194.68,4/24/2023 16:32,Debit,Memphis,D000481,1.7.29.72,M002,Online,32,Doctor,165,1,14494.18,11/4/2024 8:11,Electronics
TX002239,AC00251,433.53,10/19/2023 17:06,Debit,Philadelphia,D000573,166.79.195.157,M098,Branch,38,Doctor,231,1,6368.32,11/4/2024 8:09,Electronics
TX002240,AC00298,178.26,10/16/2023 16:55,Debit,Oklahoma City,D000302,92.90.132.79,M003,ATM,59,Retired,59,1,1137.13,11/4/2024 8:08,Travel
TX002241,AC00315,207.65,9/11/2023 16:52,Debit,San Francisco,D000511,152.234.65.155,M066,Online,34,Engineer,98,1,5143.8,11/4/2024 8:09,Electronics
TX002242,AC00292,237,2/10/2023 16:50,Debit,Tucson,D000277,203.170.198.177,M076,Online,49,Doctor,115,1,14021.4,11/4/2024 8:08,Healthcare
TX002243,AC00252,1169.59,12/25/2023 17:12,Debit,New York,D000484,142.184.68.230,M067,Online,28,Student,114,1,5946.45,11/4/2024 8:11,Travel
TX002244,AC00400,347.63,12/13/2023 16:41,Credit,Chicago,D000561,166.79.195.157,M025,Online,25,Student,272,1,1400.04,11/4/2024 8:08,Grocery
TX002245,AC00384,517.68,4/5/2023 17:52,Debit,Omaha,D000076,59.145.242.13,M066,ATM,31,Doctor,24,1,11305.81,11/4/2024 8:08,Electronics
TX002246,AC00329,36.25,11/27/2023 18:28,Debit,Tucson,D000284,188.205.152.176,M059,Branch,52,Doctor,76,1,193.06,11/4/2024 8:10,Travel
TX002247,AC00033,46.53,6/22/2023 17:27,Debit,San Francisco,D000287,133.67.250.163,M082,ATM,42,Engineer,34,1,4468.12,11/4/2024 8:07,Electronics
TX002248,AC00003,207.47,10/2/2023 18:57,Debit,Miami,D000643,147.234.20.46,M045,ATM,53,Doctor,12,1,1688.9,11/4/2024 8:07,Entertainment
TX002249,AC00429,199.7,4/3/2023 18:41,Debit,Indianapolis,D000545,60.197.167.40,M084,ATM,43,Engineer,285,1,7574.45,11/4/2024 8:08,Healthcare
TX002250,AC00488,307.89,7/10/2023 16:34,Credit,Nashville,D000260,136.250.159.93,M032,Online,62,Retired,90,1,2637.55,11/4/2024 8:11,Retail
TX002251,AC00325,403.63,6/8/2023 16:56,Debit,Las Vegas,D000573,96.162.11.85,M042,Branch,31,Engineer,167,3,3304.02,11/4/2024 8:07,Electronics
